date,pincode,district,state,center_type,footfall,day_of_week,day_name,is_weekend,is_monday,month,quarter,week_of_month,day_of_month,is_first_week,is_holiday,is_day_after_holiday,is_enrollment_season,is_pension_month,is_festival_season,day_of_year,center_type_encoded,is_urban,is_rural,state_encoded,district_encoded,pincode_category,footfall_lag_7,footfall_lag_14,footfall_lag_30,footfall_rolling_mean_7,footfall_rolling_mean_14,footfall_rolling_mean_30,footfall_rolling_std_7,footfall_change_7d,footfall_change_30d,footfall_rolling_max_30,footfall_rolling_min_30,rural_pension_interaction,urban_enrollment_interaction,monday_first_week,weekend_holiday,lag_ratio_7_to_30
2025-04-30,110001,Central Delhi,Delhi,Urban,221,2,Wednesday,0,0,4,2,5,30,0,0,0,0,0,0,120,2,1,0,0,0,110001,220.0,267.0,83.0,190.42857142857142,203.92857142857142,203.4,78.68260532641493,1.0,138.0,420.0,28.0,0,0,0,0,1.076320939334638
2025-05-01,110001,Central Delhi,Delhi,Urban,39,3,Thursday,0,0,5,2,1,1,1,1,0,0,0,0,121,2,1,0,0,0,110001,196.0,261.0,394.0,190.57142857142858,200.64285714285714,208.0,78.74612613298751,-157.0,-355.0,420.0,28.0,0,0,0,0,0.937799043062201
2025-05-02,110001,Central Delhi,Delhi,Urban,346,4,Friday,0,0,5,2,1,2,1,0,1,0,0,0,122,2,1,0,0,0,110001,188.0,211.0,220.0,168.14285714285714,184.78571428571428,196.16666666666666,97.15010477165147,158.0,126.0,420.0,28.0,0,0,0,0,0.9535080304311074
2025-05-03,110001,Central Delhi,Delhi,Urban,122,5,Saturday,1,0,5,2,1,3,1,0,0,0,0,0,123,2,1,0,0,0,110001,128.0,127.0,244.0,190.71428571428572,194.42857142857142,200.36666666666667,118.53370025118633,-6.0,-122.0,420.0,28.0,0,0,0,0,0.6356563482867075
2025-05-04,110001,Central Delhi,Delhi,Urban,93,6,Sunday,1,0,5,2,1,4,1,0,0,0,0,0,124,2,1,0,0,0,110001,91.0,99.0,246.0,189.85714285714286,194.07142857142858,196.3,119.08320420533502,2.0,-153.0,420.0,28.0,0,0,0,0,0.46122655854029393
2025-05-05,110001,Central Delhi,Delhi,Urban,356,0,Monday,0,1,5,2,1,5,1,0,0,0,0,0,125,2,1,0,0,0,110001,339.0,327.0,119.0,190.14285714285714,193.64285714285714,191.2,118.80856951615985,17.0,237.0,420.0,28.0,0,0,1,0,1.7637877211238295
2025-05-06,110001,Central Delhi,Delhi,Urban,220,1,Tuesday,0,0,5,2,1,6,1,0,0,0,0,0,126,2,1,0,0,0,110001,171.0,230.0,120.0,192.57142857142858,195.71428571428572,199.1,122.47565355729158,49.0,100.0,420.0,28.0,0,0,0,0,0.8545727136431784
2025-05-07,110001,Central Delhi,Delhi,Urban,336,2,Wednesday,0,0,5,2,1,7,1,0,0,0,0,0,127,2,1,0,0,0,110001,221.0,220.0,280.0,199.57142857142858,195.0,202.43333333333334,122.43754481756147,115.0,56.0,420.0,28.0,0,0,0,0,1.0863509749303621
2025-05-08,110001,Central Delhi,Delhi,Urban,156,3,Thursday,0,0,5,2,2,8,0,0,0,0,0,0,128,2,1,0,0,0,110001,39.0,196.0,253.0,216.0,203.28571428571428,204.3,133.04761052595669,117.0,-97.0,420.0,28.0,0,0,0,0,0.18996590355577203
2025-05-09,110001,Central Delhi,Delhi,Urban,230,4,Friday,0,0,5,2,2,9,0,0,0,0,0,0,129,2,1,0,0,0,110001,346.0,188.0,202.0,232.71428571428572,200.42857142857142,201.06666666666666,112.93466294826439,-116.0,28.0,420.0,28.0,0,0,0,0,1.7123061695809965
2025-05-10,110001,Central Delhi,Delhi,Urban,162,5,Saturday,1,0,5,2,2,10,0,0,0,0,0,0,130,2,1,0,0,0,110001,122.0,128.0,28.0,216.14285714285714,203.42857142857142,202.0,101.46991109261329,40.0,134.0,420.0,28.0,0,0,0,0,0.6009852216748769
2025-05-11,110001,Central Delhi,Delhi,Urban,86,6,Sunday,1,0,5,2,2,11,0,0,0,0,0,0,131,2,1,0,0,0,110001,93.0,91.0,318.0,221.85714285714286,205.85714285714286,206.46666666666667,96.27811896000138,-7.0,-232.0,420.0,39.0,0,0,0,0,0.4482647814910026
2025-05-12,110001,Central Delhi,Delhi,Urban,115,0,Monday,0,1,5,2,2,12,0,0,0,0,0,0,132,2,1,0,0,0,110001,356.0,339.0,186.0,220.85714285714286,205.5,198.73333333333332,97.86287782986379,-241.0,-71.0,420.0,39.0,0,0,0,0,1.7823765020026703
2025-05-13,110001,Central Delhi,Delhi,Urban,205,1,Tuesday,0,0,5,2,2,13,0,0,0,0,0,0,133,2,1,0,0,0,110001,220.0,171.0,70.0,186.42857142857142,189.5,196.36666666666667,83.77321995096268,-15.0,135.0,420.0,39.0,0,0,0,0,1.114676574902888
2025-05-14,110001,Central Delhi,Delhi,Urban,255,2,Wednesday,0,0,5,2,2,14,0,0,0,0,0,0,134,2,1,0,0,0,110001,336.0,221.0,64.0,184.28571428571428,191.92857142857142,200.86666666666667,82.9592556333414,-81.0,191.0,420.0,39.0,0,0,0,0,1.6644649933949802
2025-05-15,110001,Central Delhi,Delhi,Urban,200,3,Thursday,0,0,5,2,3,15,0,0,0,0,0,0,135,2,1,0,0,0,110001,156.0,39.0,420.0,172.71428571428572,194.35714285714286,207.23333333333332,61.01834228523491,44.0,-220.0,420.0,39.0,0,0,0,0,0.7491595966063711
2025-05-16,110001,Central Delhi,Delhi,Urban,225,4,Friday,0,0,5,2,3,16,0,0,0,0,0,0,136,2,1,0,0,0,110001,230.0,346.0,267.0,179.0,205.85714285714286,199.9,61.27533489640556,-5.0,-42.0,356.0,39.0,0,0,0,0,1.1448481831757094
2025-05-17,110001,Central Delhi,Delhi,Urban,166,5,Saturday,1,0,5,2,3,17,0,0,0,0,0,0,137,2,1,0,0,0,110001,162.0,122.0,261.0,178.28571428571428,197.21428571428572,198.5,60.60724457717977,4.0,-95.0,356.0,39.0,0,0,0,0,0.8120300751879699
2025-05-18,110001,Central Delhi,Delhi,Urban,93,6,Sunday,1,0,5,2,3,18,0,0,0,0,0,0,138,2,1,0,0,0,110001,86.0,93.0,211.0,178.85714285714286,200.35714285714286,195.33333333333334,60.446749489195156,7.0,-118.0,356.0,39.0,0,0,0,0,0.43803056027164683
2025-05-19,110001,Central Delhi,Delhi,Urban,251,0,Monday,0,1,5,2,3,19,0,0,0,0,0,0,139,2,1,0,0,0,110001,115.0,356.0,127.0,179.85714285714286,200.35714285714286,191.4,58.686820131464344,136.0,124.0,356.0,39.0,0,0,0,0,0.5977130977130977
2025-05-20,110001,Central Delhi,Delhi,Urban,229,1,Tuesday,0,0,5,2,3,20,0,0,0,0,0,0,140,2,1,0,0,0,110001,205.0,220.0,99.0,199.28571428571428,192.85714285714286,195.53333333333333,56.091337078358926,24.0,130.0,356.0,39.0,0,0,0,0,1.0430800542740841
2025-05-21,110001,Central Delhi,Delhi,Urban,235,2,Wednesday,0,0,5,2,3,21,0,0,0,0,0,0,141,2,1,0,0,0,110001,255.0,336.0,327.0,202.71428571428572,193.5,199.86666666666667,57.22095853127666,-20.0,-92.0,356.0,39.0,0,0,0,0,1.269498838367076
2025-05-22,110001,Central Delhi,Delhi,Urban,231,3,Thursday,0,0,5,2,4,22,0,0,0,0,0,0,142,2,1,0,0,0,110001,200.0,156.0,230.0,199.85714285714286,186.28571428571428,196.8,54.61510344043588,31.0,1.0,356.0,39.0,0,0,0,0,1.0111223458038423
2025-05-23,110001,Central Delhi,Delhi,Urban,225,4,Friday,0,0,5,2,4,23,0,0,0,0,0,0,143,2,1,0,0,0,110001,225.0,230.0,220.0,204.28571428571428,191.64285714285714,196.83333333333334,55.87102494649096,0.0,5.0,356.0,39.0,0,0,0,0,1.1373209772535804
2025-05-24,110001,Central Delhi,Delhi,Urban,140,5,Saturday,1,0,5,2,4,24,0,0,0,0,0,0,144,2,1,0,0,0,110001,166.0,162.0,196.0,204.28571428571428,191.28571428571428,197.0,55.87102494649096,-26.0,-56.0,356.0,39.0,0,0,0,0,0.8383838383838383
2025-05-25,110001,Central Delhi,Delhi,Urban,91,6,Sunday,1,0,5,2,4,25,0,0,0,0,0,0,145,2,1,0,0,0,110001,93.0,86.0,188.0,200.57142857142858,189.71428571428572,195.13333333333333,59.58147682755412,-2.0,-97.0,356.0,39.0,0,0,0,0,0.4741672331747111
2025-05-26,110001,Central Delhi,Delhi,Urban,225,0,Monday,0,1,5,2,4,26,0,0,0,0,0,0,146,2,1,0,0,0,110001,251.0,115.0,128.0,200.28571428571428,190.07142857142858,191.9,60.18503215283749,-26.0,97.0,356.0,39.0,0,0,0,0,1.3011923276308968
2025-05-27,110001,Central Delhi,Delhi,Urban,213,1,Tuesday,0,0,5,2,4,27,0,0,0,0,0,0,147,2,1,0,0,0,110001,229.0,205.0,91.0,196.57142857142858,197.92857142857142,195.13333333333333,57.265047928782025,-16.0,122.0,356.0,39.0,0,0,0,0,1.1675730795377295
2025-05-28,110001,Central Delhi,Delhi,Urban,212,2,Wednesday,0,0,5,2,4,28,0,0,0,0,0,0,148,2,1,0,0,0,110001,235.0,255.0,339.0,194.28571428571428,198.5,199.2,56.06161576252285,-23.0,-127.0,356.0,39.0,0,0,0,0,1.173826173826174
2025-05-29,110001,Central Delhi,Delhi,Urban,245,3,Thursday,0,0,5,2,5,29,0,0,0,0,0,0,149,2,1,0,0,0,110001,231.0,200.0,171.0,191.0,195.42857142857142,194.96666666666667,53.91041952473865,14.0,74.0,356.0,39.0,0,0,0,0,1.1787718999829904
2025-05-30,110001,Central Delhi,Delhi,Urban,236,4,Friday,0,0,5,2,5,30,0,0,0,0,0,0,150,2,1,0,0,0,110001,225.0,225.0,221.0,193.0,198.64285714285714,197.43333333333334,55.86591089385359,11.0,15.0,356.0,39.0,0,0,0,0,1.1338820762640685
2025-05-31,110001,Central Delhi,Delhi,Urban,116,5,Saturday,1,0,5,2,5,31,0,0,0,0,0,0,151,2,1,0,0,0,110001,140.0,166.0,39.0,194.57142857142858,199.42857142857142,197.93333333333334,57.05803227959264,-24.0,77.0,356.0,39.0,0,0,0,0,0.7037533512064343
2025-06-01,110001,Central Delhi,Delhi,Urban,160,6,Sunday,1,0,6,2,1,1,1,0,0,1,0,0,152,2,1,0,0,0,110001,91.0,93.0,346.0,191.14285714285714,195.85714285714286,200.5,61.436765787891034,69.0,-186.0,356.0,86.0,0,1,0,0,0.45161290322580644
2025-06-02,110001,Central Delhi,Delhi,Urban,342,0,Monday,0,1,6,2,1,2,1,0,0,1,0,0,153,2,1,0,0,0,110001,225.0,251.0,122.0,201.0,200.64285714285714,194.3,46.38246795216184,117.0,220.0,356.0,86.0,0,1,1,0,1.152073732718894
2025-06-03,110001,Central Delhi,Delhi,Urban,365,1,Tuesday,0,0,6,2,1,3,1,0,0,1,0,0,154,2,1,0,0,0,110001,213.0,229.0,93.0,217.71428571428572,207.14285714285714,201.63333333333333,71.01341254935397,152.0,272.0,356.0,86.0,0,1,0,0,1.051159730218786
2025-06-04,110001,Central Delhi,Delhi,Urban,322,2,Wednesday,0,0,6,2,1,4,1,0,0,1,0,0,155,2,1,0,0,0,110001,212.0,235.0,356.0,239.42857142857142,216.85714285714286,210.7,90.02565771833619,110.0,-34.0,365.0,86.0,0,1,0,0,1.0014170996693434
2025-06-05,110001,Central Delhi,Delhi,Urban,293,3,Thursday,0,0,6,2,1,5,1,0,0,1,0,0,156,2,1,0,0,0,110001,245.0,231.0,220.0,255.14285714285714,223.07142857142858,209.56666666666666,93.95464964798796,48.0,73.0,365.0,86.0,0,1,0,0,1.1635269906601236
2025-06-06,110001,Central Delhi,Delhi,Urban,319,4,Friday,0,0,6,2,1,6,1,0,0,1,0,0,157,2,1,0,0,0,110001,236.0,225.0,336.0,262.0,227.5,212.0,94.83845914676864,83.0,-17.0,365.0,86.0,0,1,0,0,1.107981220657277
2025-06-07,110001,Central Delhi,Delhi,Urban,229,5,Saturday,1,0,6,2,1,7,1,0,0,1,0,0,158,2,1,0,0,0,110001,116.0,140.0,156.0,273.85714285714283,234.21428571428572,211.43333333333334,96.22444001989737,113.0,73.0,365.0,86.0,0,1,0,0,0.5460536638945551
2025-06-08,110001,Central Delhi,Delhi,Urban,132,6,Sunday,1,0,6,2,2,8,0,0,0,1,0,0,159,2,1,0,0,0,110001,160.0,91.0,230.0,290.0,240.57142857142858,213.86666666666667,71.67519329121684,-28.0,-98.0,365.0,86.0,0,1,0,0,0.7446478436239529
2025-06-09,110001,Central Delhi,Delhi,Urban,324,0,Monday,0,1,6,2,2,9,0,0,0,1,0,0,160,2,1,0,0,0,110001,342.0,225.0,162.0,286.0,243.5,210.6,80.3907125647399,-18.0,162.0,365.0,86.0,0,1,0,0,1.616257088846881
2025-06-10,110001,Central Delhi,Delhi,Urban,298,1,Tuesday,0,0,6,2,2,10,0,0,0,1,0,0,161,2,1,0,0,0,110001,365.0,213.0,86.0,283.42857142857144,250.57142857142858,216.0,78.56813845925296,-67.0,212.0,365.0,86.0,0,1,0,0,1.6820276497695852
2025-06-11,110001,Central Delhi,Delhi,Urban,270,2,Wednesday,0,0,6,2,2,11,0,0,0,1,0,0,162,2,1,0,0,0,110001,322.0,212.0,115.0,273.85714285714283,256.64285714285717,223.06666666666666,70.65745672238818,-52.0,155.0,365.0,91.0,0,1,0,0,1.4370722999107408
2025-06-12,110001,Central Delhi,Delhi,Urban,204,3,Thursday,0,0,6,2,2,12,0,0,0,1,0,0,163,2,1,0,0,0,110001,293.0,245.0,205.0,266.42857142857144,260.7857142857143,228.23333333333332,67.41131740505956,-89.0,-1.0,365.0,91.0,0,1,0,0,1.278173622218991
2025-06-13,110001,Central Delhi,Delhi,Urban,303,4,Friday,0,0,6,2,2,13,0,0,0,1,0,0,164,2,1,0,0,0,110001,319.0,236.0,255.0,253.71428571428572,257.85714285714283,228.2,69.91116812478108,-16.0,48.0,365.0,91.0,0,1,0,0,1.3917975567190228
2025-06-14,110001,Central Delhi,Delhi,Urban,199,5,Saturday,1,0,6,2,2,14,0,0,0,1,0,0,165,2,1,0,0,0,110001,229.0,116.0,200.0,251.42857142857142,262.64285714285717,229.8,67.64578612857095,-30.0,-1.0,365.0,91.0,0,1,0,0,0.9922010398613518
2025-06-15,110001,Central Delhi,Delhi,Urban,111,6,Sunday,1,0,6,2,3,15,0,0,0,1,0,0,166,2,1,0,0,0,110001,132.0,160.0,225.0,247.14285714285714,268.57142857142856,229.76666666666668,70.20548072486582,-21.0,-114.0,365.0,91.0,0,1,0,0,0.5720063556261736
2025-06-16,110001,Central Delhi,Delhi,Urban,304,0,Monday,0,1,6,2,3,16,0,0,0,1,0,0,167,2,1,0,0,0,110001,324.0,342.0,166.0,244.14285714285714,265.07142857142856,225.96666666666667,76.14334851981168,-20.0,138.0,365.0,91.0,0,1,0,0,1.427522396827728
2025-06-17,110001,Central Delhi,Delhi,Urban,326,1,Tuesday,0,0,6,2,3,17,0,0,0,1,0,0,168,2,1,0,0,0,110001,298.0,365.0,93.0,241.28571428571428,262.35714285714283,230.56666666666666,72.95595540167652,28.0,233.0,365.0,91.0,0,1,0,0,1.2868864257953074
2025-06-18,110001,Central Delhi,Delhi,Urban,235,2,Wednesday,0,0,6,2,3,18,0,0,0,1,0,0,169,2,1,0,0,0,110001,270.0,322.0,251.0,245.28571428571428,259.57142857142856,238.33333333333334,77.22632169088946,-35.0,-16.0,365.0,91.0,0,1,0,0,1.128133704735376
2025-06-19,110001,Central Delhi,Delhi,Urban,269,3,Thursday,0,0,6,2,3,19,0,0,0,1,0,0,170,2,1,0,0,0,110001,204.0,293.0,229.0,240.28571428571428,253.35714285714286,237.8,76.48902815810524,65.0,40.0,365.0,91.0,0,1,0,0,0.8542713567839195
2025-06-20,110001,Central Delhi,Delhi,Urban,222,4,Friday,0,0,6,2,3,20,0,0,0,1,0,0,171,2,1,0,0,0,110001,303.0,319.0,235.0,249.57142857142858,251.64285714285714,239.13333333333333,75.28580464438407,-81.0,-13.0,365.0,91.0,0,1,0,0,1.261799000555247
2025-06-21,110001,Central Delhi,Delhi,Urban,173,5,Saturday,1,0,6,2,3,21,0,0,0,1,0,0,172,2,1,0,0,0,110001,199.0,229.0,231.0,238.0,244.71428571428572,238.7,71.85169912163981,-26.0,-58.0,365.0,91.0,0,1,0,0,0.8302044221944097
2025-06-22,110001,Central Delhi,Delhi,Urban,113,6,Sunday,1,0,6,2,4,22,0,0,0,1,0,0,173,2,1,0,0,0,110001,111.0,132.0,225.0,234.28571428571428,240.71428571428572,236.76666666666668,74.81469170716461,2.0,-112.0,365.0,91.0,0,1,0,0,0.4668442450581803
2025-06-23,110001,Central Delhi,Delhi,Urban,211,0,Monday,0,1,6,2,4,23,0,0,0,1,0,0,174,2,1,0,0,0,110001,304.0,324.0,140.0,234.57142857142858,239.35714285714286,233.03333333333333,74.26721381349267,-93.0,71.0,365.0,91.0,0,1,0,0,1.2989602620709302
2025-06-24,110001,Central Delhi,Delhi,Urban,239,1,Tuesday,0,0,6,2,4,24,0,0,0,1,0,0,175,2,1,0,0,0,110001,326.0,298.0,91.0,221.28571428571428,231.28571428571428,235.4,67.81522514822728,-87.0,148.0,365.0,91.0,0,1,0,0,1.3790186125211505
2025-06-25,110001,Central Delhi,Delhi,Urban,293,2,Wednesday,0,0,6,2,4,25,0,0,0,1,0,0,176,2,1,0,0,0,110001,235.0,270.0,225.0,208.85714285714286,227.07142857142858,240.33333333333334,51.4147468191393,58.0,68.0,365.0,111.0,0,1,0,0,0.973756906077348
2025-06-26,110001,Central Delhi,Delhi,Urban,278,3,Thursday,0,0,6,2,4,26,0,0,0,1,0,0,177,2,1,0,0,0,110001,269.0,204.0,213.0,217.14285714285714,228.71428571428572,242.6,60.24513416431396,9.0,65.0,365.0,111.0,0,1,0,0,1.1042692939244663
2025-06-27,110001,Central Delhi,Delhi,Urban,221,4,Friday,0,0,6,2,4,27,0,0,0,1,0,0,178,2,1,0,0,0,110001,222.0,303.0,212.0,218.42857142857142,234.0,244.76666666666668,61.61671078221431,-1.0,9.0,365.0,111.0,0,1,0,0,0.903295809032958
2025-06-28,110001,Central Delhi,Delhi,Urban,161,5,Saturday,1,0,6,2,4,28,0,0,0,1,0,0,179,2,1,0,0,0,110001,173.0,199.0,245.0,218.28571428571428,228.14285714285714,245.06666666666666,61.60820910050403,-12.0,-84.0,365.0,111.0,0,1,0,0,0.7030615009482525
2025-06-29,110001,Central Delhi,Delhi,Urban,119,6,Sunday,1,0,6,2,5,29,0,0,0,1,0,0,180,2,1,0,0,0,110001,113.0,111.0,236.0,216.57142857142858,225.42857142857142,242.26666666666668,63.2240912491885,6.0,-117.0,365.0,111.0,0,1,0,0,0.4645108248835297
2025-06-30,110001,Central Delhi,Delhi,Urban,358,0,Monday,0,1,6,2,5,30,0,0,0,1,0,0,181,2,1,0,0,0,110001,211.0,304.0,116.0,217.42857142857142,226.0,238.36666666666667,61.60589025641715,147.0,242.0,365.0,111.0,0,1,0,0,0.8814928282968946
2025-07-01,110001,Central Delhi,Delhi,Urban,327,1,Tuesday,0,0,7,3,1,1,1,0,0,1,0,0,182,2,1,0,0,0,110001,239.0,326.0,160.0,238.42857142857142,229.85714285714286,246.43333333333334,81.0387914167388,88.0,167.0,365.0,111.0,0,1,0,0,0.9659167452512462
2025-07-02,110001,Central Delhi,Delhi,Urban,339,2,Wednesday,0,0,7,3,1,2,1,0,0,1,0,0,183,2,1,0,0,0,110001,293.0,235.0,342.0,251.0,229.92857142857142,252.0,87.69454563046271,46.0,-3.0,365.0,111.0,0,1,0,0,1.158102766798419
2025-07-03,110001,Central Delhi,Delhi,Urban,309,3,Thursday,0,0,7,3,1,3,1,0,0,1,0,0,184,2,1,0,0,0,110001,278.0,269.0,365.0,257.57142857142856,237.35714285714286,251.9,92.93341190131252,31.0,-56.0,365.0,111.0,0,1,0,0,1.0992487149070778
2025-07-04,110001,Central Delhi,Delhi,Urban,277,4,Friday,0,0,7,3,1,4,1,0,0,1,0,0,185,2,1,0,0,0,110001,221.0,222.0,322.0,262.0,240.21428571428572,250.03333333333333,94.78923989567573,56.0,-45.0,358.0,111.0,0,1,0,0,0.8803611738148984
2025-07-05,110001,Central Delhi,Delhi,Urban,207,5,Saturday,1,0,7,3,1,5,1,0,0,1,0,0,186,2,1,0,0,0,110001,161.0,173.0,293.0,270.0,244.14285714285714,248.53333333333333,93.10030433176159,46.0,-86.0,358.0,111.0,0,1,0,0,0.645204381512156
2025-07-06,110001,Central Delhi,Delhi,Urban,187,6,Sunday,1,0,7,3,1,6,1,0,0,1,0,0,187,2,1,0,0,0,110001,119.0,113.0,319.0,276.57142857142856,246.57142857142858,245.66666666666666,85.43195565840104,68.0,-132.0,358.0,111.0,0,1,0,0,0.48243243243243245
2025-07-07,110001,Central Delhi,Delhi,Urban,459,0,Monday,0,1,7,3,1,7,1,0,0,1,0,0,188,2,1,0,0,0,110001,358.0,211.0,229.0,286.2857142857143,251.85714285714286,241.26666666666668,66.23874567480405,101.0,230.0,358.0,111.0,0,1,1,0,1.4777105118326912
2025-07-08,110001,Central Delhi,Delhi,Urban,339,1,Tuesday,0,0,7,3,2,8,0,0,0,1,0,0,189,2,1,0,0,0,110001,327.0,239.0,132.0,300.7142857142857,269.57142857142856,248.93333333333334,90.88035043527302,12.0,207.0,459.0,111.0,0,1,0,0,1.3083488930381435
2025-07-09,110001,Central Delhi,Delhi,Urban,366,2,Wednesday,0,0,7,3,2,9,0,0,0,1,0,0,190,2,1,0,0,0,110001,339.0,293.0,324.0,302.42857142857144,276.7142857142857,255.83333333333334,91.56938560977852,27.0,42.0,459.0,111.0,0,1,0,0,1.3199221284879945
2025-07-10,110001,Central Delhi,Delhi,Urban,229,3,Thursday,0,0,7,3,2,10,0,0,0,1,0,0,191,2,1,0,0,0,110001,309.0,278.0,298.0,306.2857142857143,281.92857142857144,257.23333333333335,93.9054742559667,-80.0,-69.0,459.0,111.0,0,1,0,0,1.1965922292500322
2025-07-11,110001,Central Delhi,Delhi,Urban,169,4,Friday,0,0,7,3,2,11,0,0,0,1,0,0,192,2,1,0,0,0,110001,277.0,221.0,270.0,294.85714285714283,278.42857142857144,254.93333333333334,98.28602574701449,-108.0,-101.0,459.0,111.0,0,1,0,0,1.082313102370409
2025-07-12,110001,Central Delhi,Delhi,Urban,163,5,Saturday,1,0,7,3,2,12,0,0,0,1,0,0,193,2,1,0,0,0,110001,207.0,161.0,204.0,279.42857142857144,274.7142857142857,251.56666666666666,109.40423078787065,-44.0,-41.0,459.0,111.0,0,1,0,0,0.819585587963574
2025-07-13,110001,Central Delhi,Delhi,Urban,163,6,Sunday,1,0,7,3,2,13,0,0,0,1,0,0,194,2,1,0,0,0,110001,187.0,119.0,303.0,273.14285714285717,274.85714285714283,250.2,115.36092430776901,-24.0,-140.0,459.0,111.0,0,1,0,0,0.7444267515923567
2025-07-14,110001,Central Delhi,Delhi,Urban,361,0,Monday,0,1,7,3,2,14,0,0,0,1,0,0,195,2,1,0,0,0,110001,459.0,358.0,199.0,269.7142857142857,278.0,245.53333333333333,118.6573698872994,-98.0,162.0,459.0,111.0,0,1,0,0,1.861817198485668
2025-07-15,110001,Central Delhi,Delhi,Urban,265,1,Tuesday,0,0,7,3,3,15,0,0,0,1,0,0,196,2,1,0,0,0,110001,339.0,327.0,111.0,255.71428571428572,278.2142857142857,250.93333333333334,96.27168896014062,-74.0,154.0,459.0,111.0,0,1,0,0,1.3455940725059539
2025-07-16,110001,Central Delhi,Delhi,Urban,255,2,Wednesday,0,0,7,3,3,16,0,0,0,1,0,0,197,2,1,0,0,0,110001,366.0,339.0,304.0,245.14285714285714,273.7857142857143,256.06666666666666,89.42115441629474,-111.0,-49.0,459.0,113.0,0,1,0,0,1.4237551867219918
2025-07-17,110001,Central Delhi,Delhi,Urban,313,3,Thursday,0,0,7,3,3,17,0,0,0,1,0,0,198,2,1,0,0,0,110001,229.0,309.0,326.0,229.28571428571428,267.7857142857143,254.43333333333334,72.69505780017933,84.0,-13.0,459.0,113.0,0,1,0,0,0.8965157249119143
2025-07-18,110001,Central Delhi,Delhi,Urban,212,4,Friday,0,0,7,3,3,18,0,0,0,1,0,0,199,2,1,0,0,0,110001,169.0,277.0,235.0,241.28571428571428,268.07142857142856,254.0,79.27528888986406,43.0,-23.0,459.0,113.0,0,1,0,0,0.6627450980392157
2025-07-19,110001,Central Delhi,Delhi,Urban,196,5,Saturday,1,0,7,3,3,19,0,0,0,1,0,0,200,2,1,0,0,0,110001,163.0,207.0,269.0,247.42857142857142,263.42857142857144,253.23333333333332,74.24701372862762,33.0,-73.0,459.0,113.0,0,1,0,0,0.6411433066736594
2025-07-20,110001,Central Delhi,Delhi,Urban,90,6,Sunday,1,0,7,3,3,20,0,0,0,1,0,0,201,2,1,0,0,0,110001,163.0,187.0,222.0,252.14285714285714,262.64285714285717,250.8,68.84385368699343,-73.0,-132.0,459.0,113.0,0,1,0,0,0.6473391580619539
2025-07-21,110001,Central Delhi,Delhi,Urban,325,0,Monday,0,1,7,3,3,21,0,0,0,1,0,0,202,2,1,0,0,0,110001,361.0,459.0,173.0,241.71428571428572,255.71428571428572,246.4,87.5779924518982,-36.0,152.0,459.0,90.0,0,1,0,0,1.4591754244139046
2025-07-22,110001,Central Delhi,Delhi,Urban,273,1,Tuesday,0,0,7,3,4,22,0,0,0,1,0,0,203,2,1,0,0,0,110001,265.0,339.0,113.0,236.57142857142858,246.14285714285714,251.46666666666667,80.14748310220992,8.0,160.0,459.0,90.0,0,1,0,0,1.0496435172960126
2025-07-23,110001,Central Delhi,Delhi,Urban,225,2,Wednesday,0,0,7,3,4,23,0,0,0,1,0,0,204,2,1,0,0,0,110001,255.0,366.0,211.0,237.71428571428572,241.42857142857142,256.8,80.67571771339506,-30.0,14.0,459.0,90.0,0,1,0,0,0.9891388673390225
2025-07-24,110001,Central Delhi,Delhi,Urban,270,3,Thursday,0,0,7,3,4,24,0,0,0,1,0,0,205,2,1,0,0,0,110001,313.0,229.0,239.0,233.42857142857142,231.35714285714286,257.26666666666665,80.40078180145822,-43.0,31.0,459.0,90.0,0,1,0,0,1.2119256582343831
2025-07-25,110001,Central Delhi,Delhi,Urban,256,4,Friday,0,0,7,3,4,25,0,0,0,1,0,0,206,2,1,0,0,0,110001,212.0,169.0,293.0,227.28571428571428,234.28571428571428,258.3,74.75228934223183,44.0,-37.0,459.0,90.0,0,1,0,0,0.8175858079444658
2025-07-26,110001,Central Delhi,Delhi,Urban,151,5,Saturday,1,0,7,3,4,26,0,0,0,1,0,0,207,2,1,0,0,0,110001,196.0,163.0,278.0,233.57142857142858,240.5,257.06666666666666,75.10183562527413,-45.0,-127.0,459.0,90.0,0,1,0,0,0.759493670886076
2025-07-27,110001,Central Delhi,Delhi,Urban,118,6,Sunday,1,0,7,3,4,27,0,0,0,1,0,0,208,2,1,0,0,0,110001,90.0,163.0,221.0,227.14285714285714,239.64285714285714,252.83333333333334,80.58004006664952,28.0,-103.0,459.0,90.0,0,1,0,0,0.35456336178594877
2025-07-28,110001,Central Delhi,Delhi,Urban,381,0,Monday,0,1,7,3,4,28,0,0,0,1,0,0,209,2,1,0,0,0,110001,325.0,361.0,161.0,231.14285714285714,236.42857142857142,249.4,72.97357643108113,56.0,220.0,459.0,90.0,0,1,0,0,1.2979233226837061
2025-07-29,110001,Central Delhi,Delhi,Urban,352,1,Tuesday,0,0,7,3,5,29,0,0,0,1,0,0,210,2,1,0,0,0,110001,273.0,265.0,119.0,239.14285714285714,237.85714285714286,256.73333333333335,86.7475812754617,79.0,233.0,459.0,90.0,0,1,0,0,1.0592343507501292
